	variable	d	CuedHalf	Alignment	Congruency	participant	ProbabilityCue
64	Incongruent_Aligned_Top	1.5608339022018305	Top	Aligned	Incongruent	1	25cueTarget
65	Incongruent_Aligned_Top	-0.37900844999087374	Top	Aligned	Incongruent	2	25cueTarget
66	Incongruent_Aligned_Top	-1.516110983768996	Top	Aligned	Incongruent	3	25cueTarget
67	Incongruent_Aligned_Top	0.0	Top	Aligned	Incongruent	4	25cueTarget
68	Incongruent_Aligned_Top	0.3619436392977081	Top	Aligned	Incongruent	5	25cueTarget
69	Incongruent_Aligned_Top	0.8001510970511558	Top	Aligned	Incongruent	6	25cueTarget
70	Incongruent_Aligned_Top	-0.7706409328151355	Top	Aligned	Incongruent	7	25cueTarget
71	Incongruent_Aligned_Top	-2.9264051924960723	Top	Aligned	Incongruent	8	25cueTarget
72	Incongruent_Aligned_Top	-1.3997814940320308	Top	Aligned	Incongruent	9	25cueTarget
73	Incongruent_Aligned_Top	0.9107720426387157	Top	Aligned	Incongruent	10	25cueTarget
74	Incongruent_Aligned_Top	-0.5120328767857492	Top	Aligned	Incongruent	11	25cueTarget
75	Incongruent_Aligned_Top	2.0728667789875797	Top	Aligned	Incongruent	12	25cueTarget
76	Incongruent_Aligned_Top	-0.13908004630047316	Top	Aligned	Incongruent	13	25cueTarget
77	Incongruent_Aligned_Top	0.6500618595631148	Top	Aligned	Incongruent	14	25cueTarget
78	Incongruent_Aligned_Top	0.9672825804279884	Top	Aligned	Incongruent	15	25cueTarget
79	Incongruent_Aligned_Top	1.094968336708714	Top	Aligned	Incongruent	16	25cueTarget
80	Incongruent_Aligned_Top	0.5109818132626419	Top	Aligned	Incongruent	17	25cueTarget
81	Incongruent_Aligned_Top	-1.956041315740682	Top	Aligned	Incongruent	18	25cueTarget
82	Incongruent_Aligned_Top	1.0598102166036494	Top	Aligned	Incongruent	19	25cueTarget
83	Incongruent_Aligned_Top	1.7705149738065464	Top	Aligned	Incongruent	20	25cueTarget
84	Incongruent_Aligned_Top	-0.651112923086222	Top	Aligned	Incongruent	21	25cueTarget
85	Incongruent_Aligned_Top	-0.16713148337683248	Top	Aligned	Incongruent	22	25cueTarget
86	Incongruent_Aligned_Top	1.3877787807814457e-16	Top	Aligned	Incongruent	23	25cueTarget
87	Incongruent_Aligned_Top	0.3790084499908739	Top	Aligned	Incongruent	24	25cueTarget
88	Incongruent_Aligned_Top	-0.27105340957224117	Top	Aligned	Incongruent	25	25cueTarget
89	Incongruent_Aligned_Top	1.3877787807814457e-16	Top	Aligned	Incongruent	26	25cueTarget
90	Incongruent_Aligned_Top	-0.9097209791156087	Top	Aligned	Incongruent	27	25cueTarget
91	Incongruent_Aligned_Top	-0.12566134685507402	Top	Aligned	Incongruent	28	25cueTarget
92	Incongruent_Aligned_Top	0.3633020614068718	Top	Aligned	Incongruent	29	25cueTarget
93	Incongruent_Aligned_Top	0.6744897501960817	Top	Aligned	Incongruent	30	25cueTarget
94	Incongruent_Aligned_Top	0.2533471031357997	Top	Aligned	Incongruent	31	25cueTarget
95	Incongruent_Aligned_Top	0.0	Top	Aligned	Incongruent	32	25cueTarget
96	Incongruent_Misligned_Top	1.7705149738065464	Top	MisAligned	Incongruent	1	25cueTarget
97	Incongruent_Misligned_Top	0.5120328767857489	Top	MisAligned	Incongruent	2	25cueTarget
98	Incongruent_Misligned_Top	0.0	Top	MisAligned	Incongruent	3	25cueTarget
99	Incongruent_Misligned_Top	0.5244005127080407	Top	MisAligned	Incongruent	4	25cueTarget
100	Incongruent_Misligned_Top	1.4217538559013576	Top	MisAligned	Incongruent	5	25cueTarget
101	Incongruent_Misligned_Top	1.2815515655446004	Top	MisAligned	Incongruent	6	25cueTarget
102	Incongruent_Misligned_Top	-0.25965911955249354	Top	MisAligned	Incongruent	7	25cueTarget
103	Incongruent_Misligned_Top	-0.8416212335729142	Top	MisAligned	Incongruent	8	25cueTarget
104	Incongruent_Misligned_Top	0.5965491006534722	Top	MisAligned	Incongruent	9	25cueTarget
105	Incongruent_Misligned_Top	1.3489795003921634	Top	MisAligned	Incongruent	10	25cueTarget
106	Incongruent_Misligned_Top	0.7830862863579902	Top	MisAligned	Incongruent	11	25cueTarget
107	Incongruent_Misligned_Top	2.6812870164452622	Top	MisAligned	Incongruent	12	25cueTarget
108	Incongruent_Misligned_Top	0.7571510528365595	Top	MisAligned	Incongruent	13	25cueTarget
109	Incongruent_Misligned_Top	0.8416212335729143	Top	MisAligned	Incongruent	14	25cueTarget
110	Incongruent_Misligned_Top	0.7777476158438403	Top	MisAligned	Incongruent	15	25cueTarget
111	Incongruent_Misligned_Top	0.0	Top	MisAligned	Incongruent	16	25cueTarget
112	Incongruent_Misligned_Top	1.1988902629041225	Top	MisAligned	Incongruent	17	25cueTarget
113	Incongruent_Misligned_Top	-1.5608339022018307	Top	MisAligned	Incongruent	18	25cueTarget
114	Incongruent_Misligned_Top	1.8982007300872719	Top	MisAligned	Incongruent	19	25cueTarget
115	Incongruent_Misligned_Top	1.805952078252641	Top	MisAligned	Incongruent	20	25cueTarget
116	Incongruent_Misligned_Top	0.0	Top	MisAligned	Incongruent	21	25cueTarget
117	Incongruent_Misligned_Top	0.2533471031357997	Top	MisAligned	Incongruent	22	25cueTarget
118	Incongruent_Misligned_Top	0.2596591195524937	Top	MisAligned	Incongruent	23	25cueTarget
119	Incongruent_Misligned_Top	-0.5066942062715994	Top	MisAligned	Incongruent	24	25cueTarget
120	Incongruent_Misligned_Top	0.6386675695433675	Top	MisAligned	Incongruent	25	25cueTarget
121	Incongruent_Misligned_Top	0.3790084499908739	Top	MisAligned	Incongruent	26	25cueTarget
122	Incongruent_Misligned_Top	-1.0598102166036494	Top	MisAligned	Incongruent	27	25cueTarget
123	Incongruent_Misligned_Top	-0.45630076716534657	Top	MisAligned	Incongruent	28	25cueTarget
124	Incongruent_Misligned_Top	0.3619436392977081	Top	MisAligned	Incongruent	29	25cueTarget
125	Incongruent_Misligned_Top	0.5109818132626419	Top	MisAligned	Incongruent	30	25cueTarget
126	Incongruent_Misligned_Top	0.9097209791156085	Top	MisAligned	Incongruent	31	25cueTarget
127	Incongruent_Misligned_Top	1.0364333894937898	Top	MisAligned	Incongruent	32	25cueTarget
128	Congruent_Aligned_Bottom	1.519192280096398	Bottom	Aligned	Congruent	1	25cueTarget
129	Congruent_Aligned_Bottom	1.5608339022018305	Bottom	Aligned	Congruent	2	25cueTarget
130	Congruent_Aligned_Bottom	1.8780546230667041	Bottom	Aligned	Congruent	3	25cueTarget
131	Congruent_Aligned_Bottom	0.3172207208648734	Bottom	Aligned	Congruent	4	25cueTarget
132	Congruent_Aligned_Bottom	3.8862563545564193	Bottom	Aligned	Congruent	5	25cueTarget
133	Congruent_Aligned_Bottom	1.162094736348864	Bottom	Aligned	Congruent	6	25cueTarget
134	Congruent_Aligned_Bottom	2.0301740933590398	Bottom	Aligned	Congruent	7	25cueTarget
135	Congruent_Aligned_Bottom	2.6812870164452622	Bottom	Aligned	Congruent	8	25cueTarget
136	Congruent_Aligned_Bottom	1.4072129123996746	Bottom	Aligned	Congruent	9	25cueTarget
137	Congruent_Aligned_Bottom	0.7777476158438403	Bottom	Aligned	Congruent	10	25cueTarget
138	Congruent_Aligned_Bottom	1.519192280096398	Bottom	Aligned	Congruent	11	25cueTarget
139	Congruent_Aligned_Bottom	1.956041315740682	Bottom	Aligned	Congruent	12	25cueTarget
140	Congruent_Aligned_Bottom	2.9158924778010284	Bottom	Aligned	Congruent	13	25cueTarget
141	Congruent_Aligned_Bottom	0.4399303319716861	Bottom	Aligned	Congruent	14	25cueTarget
142	Congruent_Aligned_Bottom	0.5244005127080407	Bottom	Aligned	Congruent	15	25cueTarget
143	Congruent_Aligned_Bottom	1.1988902629041225	Bottom	Aligned	Congruent	16	25cueTarget
144	Congruent_Aligned_Bottom	1.4217538559013576	Bottom	Aligned	Congruent	17	25cueTarget
145	Congruent_Aligned_Bottom	3.5229542931495454	Bottom	Aligned	Congruent	18	25cueTarget
146	Congruent_Aligned_Bottom	1.2897804926295895	Bottom	Aligned	Congruent	19	25cueTarget
147	Congruent_Aligned_Bottom	2.5631031310892007	Bottom	Aligned	Congruent	20	25cueTarget
148	Congruent_Aligned_Bottom	0.6386675695433675	Bottom	Aligned	Congruent	21	25cueTarget
149	Congruent_Aligned_Bottom	0.9703638767553905	Bottom	Aligned	Congruent	22	25cueTarget
150	Congruent_Aligned_Bottom	3.8862563545564193	Bottom	Aligned	Congruent	23	25cueTarget
151	Congruent_Aligned_Bottom	1.0598102166036494	Bottom	Aligned	Congruent	24	25cueTarget
